library_name,batch,sample_name,sequencing_batch,device_operation,habitat,station,cruise,type,experiment,fwd,rev
SO21-DNA-202,SciLife,SO21-DNA-202,UL-3163,SO21_18-05,3000m,SAS-Oden_18,SAS-Oden,DNA,,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-202/UL-3163-SO21-DNA-202_S30_L001_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-202/UL-3163-SO21-DNA-202_S30_L002_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-202/UL-3163-SO21-DNA-202_S30_L003_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-202/UL-3163-SO21-DNA-202_S30_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-202/UL-3163-SO21-DNA-202_S30_L001_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-202/UL-3163-SO21-DNA-202_S30_L002_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-202/UL-3163-SO21-DNA-202_S30_L003_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-202/UL-3163-SO21-DNA-202_S30_L004_R2_001.fastq.gz
SO21-DNA-204,SciLife,SO21-DNA-204,UL-3163,SO21_16-06,2000m,SAS-Oden_16,SAS-Oden,DNA,,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220623_A00605_0450_AHKNCMDSX3/220623_A00605_0450_AHKNCMDSX3/Sample_UL-3163-SO21-DNA-204/UL-3163-SO21-DNA-204_S10_L001_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220623_A00605_0450_AHKNCMDSX3/220623_A00605_0450_AHKNCMDSX3/Sample_UL-3163-SO21-DNA-204/UL-3163-SO21-DNA-204_S10_L002_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220623_A00605_0450_AHKNCMDSX3/220623_A00605_0450_AHKNCMDSX3/Sample_UL-3163-SO21-DNA-204/UL-3163-SO21-DNA-204_S10_L003_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220623_A00605_0450_AHKNCMDSX3/220623_A00605_0450_AHKNCMDSX3/Sample_UL-3163-SO21-DNA-204/UL-3163-SO21-DNA-204_S10_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220623_A00605_0450_AHKNCMDSX3/220623_A00605_0450_AHKNCMDSX3/Sample_UL-3163-SO21-DNA-204/UL-3163-SO21-DNA-204_S10_L001_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220623_A00605_0450_AHKNCMDSX3/220623_A00605_0450_AHKNCMDSX3/Sample_UL-3163-SO21-DNA-204/UL-3163-SO21-DNA-204_S10_L002_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220623_A00605_0450_AHKNCMDSX3/220623_A00605_0450_AHKNCMDSX3/Sample_UL-3163-SO21-DNA-204/UL-3163-SO21-DNA-204_S10_L003_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220623_A00605_0450_AHKNCMDSX3/220623_A00605_0450_AHKNCMDSX3/Sample_UL-3163-SO21-DNA-204/UL-3163-SO21-DNA-204_S10_L004_R2_001.fastq.gz
SO21-DNA-207,SciLife,SO21-DNA-207,UL-3163,SO21_18-05,2000m,SAS-Oden_18,SAS-Oden,DNA,,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-207/UL-3163-SO21-DNA-207_S25_L001_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-207/UL-3163-SO21-DNA-207_S25_L002_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-207/UL-3163-SO21-DNA-207_S25_L003_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-207/UL-3163-SO21-DNA-207_S25_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-207/UL-3163-SO21-DNA-207_S25_L001_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-207/UL-3163-SO21-DNA-207_S25_L002_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-207/UL-3163-SO21-DNA-207_S25_L003_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-207/UL-3163-SO21-DNA-207_S25_L004_R2_001.fastq.gz
SO21-DNA-213,SciLife,SO21-DNA-213,UL-3163,SO21_16-06,Bottom (4427m),SAS-Oden_16,SAS-Oden,DNA,,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-213/UL-3163-SO21-DNA-213_S44_L001_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-213/UL-3163-SO21-DNA-213_S44_L002_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-213/UL-3163-SO21-DNA-213_S44_L003_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-213/UL-3163-SO21-DNA-213_S44_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-213/UL-3163-SO21-DNA-213_S44_L001_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-213/UL-3163-SO21-DNA-213_S44_L002_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-213/UL-3163-SO21-DNA-213_S44_L003_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-213/UL-3163-SO21-DNA-213_S44_L004_R2_001.fastq.gz
SO21-DNA-221,SciLife,SO21-DNA-221,UL-3163,SO21_18-01,ChlMax,SAS-Oden_18,SAS-Oden,DNA,,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-221/UL-3163-SO21-DNA-221_S65_L001_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-221/UL-3163-SO21-DNA-221_S65_L002_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-221/UL-3163-SO21-DNA-221_S65_L003_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-221/UL-3163-SO21-DNA-221_S65_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-221/UL-3163-SO21-DNA-221_S65_L001_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-221/UL-3163-SO21-DNA-221_S65_L002_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-221/UL-3163-SO21-DNA-221_S65_L003_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-221/UL-3163-SO21-DNA-221_S65_L004_R2_001.fastq.gz
SO21-DNA-225,SciLife,SO21-DNA-225,UL-3163,SO21_18-06,Melt pond,SAS-Oden_18,SAS-Oden,DNA,,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-225/UL-3163-SO21-DNA-225_S56_L001_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-225/UL-3163-SO21-DNA-225_S56_L002_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-225/UL-3163-SO21-DNA-225_S56_L003_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-225/UL-3163-SO21-DNA-225_S56_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-225/UL-3163-SO21-DNA-225_S56_L001_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-225/UL-3163-SO21-DNA-225_S56_L002_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-225/UL-3163-SO21-DNA-225_S56_L003_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-225/UL-3163-SO21-DNA-225_S56_L004_R2_001.fastq.gz
SO21-DNA-231,SciLife,SO21-DNA-231,UL-3163,SO21_18-01,1000m,SAS-Oden_18,SAS-Oden,DNA,,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-231/UL-3163-SO21-DNA-231_S5_L001_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-231/UL-3163-SO21-DNA-231_S5_L002_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-231/UL-3163-SO21-DNA-231_S5_L003_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-231/UL-3163-SO21-DNA-231_S5_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-231/UL-3163-SO21-DNA-231_S5_L001_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-231/UL-3163-SO21-DNA-231_S5_L002_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-231/UL-3163-SO21-DNA-231_S5_L003_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-231/UL-3163-SO21-DNA-231_S5_L004_R2_001.fastq.gz
SO21-DNA-233,SciLife,SO21-DNA-233,UL-3163,SO21_16-06,3000m,SAS-Oden_16,SAS-Oden,DNA,,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220623_A00605_0451_BHKTWYDSX3/220623_A00605_0451_BHKTWYDSX3/Sample_UL-3163-SO21-DNA-233/UL-3163-SO21-DNA-233_S106_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220623_A00605_0451_BHKTWYDSX3/220623_A00605_0451_BHKTWYDSX3/Sample_UL-3163-SO21-DNA-233/UL-3163-SO21-DNA-233_S106_L003_R2_001.fastq.gz
SO21-DNA-238,SciLife,SO21-DNA-238,UL-3163,SO21_18-01,TempMax,SAS-Oden_18,SAS-Oden,DNA,,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-238/UL-3163-SO21-DNA-238_S69_L001_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-238/UL-3163-SO21-DNA-238_S69_L002_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-238/UL-3163-SO21-DNA-238_S69_L003_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-238/UL-3163-SO21-DNA-238_S69_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-238/UL-3163-SO21-DNA-238_S69_L001_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-238/UL-3163-SO21-DNA-238_S69_L002_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-238/UL-3163-SO21-DNA-238_S69_L003_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-238/UL-3163-SO21-DNA-238_S69_L004_R2_001.fastq.gz
SO21-DNA-243,SciLife,SO21-DNA-243,UL-3163,SO21_18-01,100m,SAS-Oden_18,SAS-Oden,DNA,,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-243/UL-3163-SO21-DNA-243_S12_L001_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-243/UL-3163-SO21-DNA-243_S12_L002_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-243/UL-3163-SO21-DNA-243_S12_L003_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-243/UL-3163-SO21-DNA-243_S12_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-243/UL-3163-SO21-DNA-243_S12_L001_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-243/UL-3163-SO21-DNA-243_S12_L002_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-243/UL-3163-SO21-DNA-243_S12_L003_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220513_A00181_0499_AHK2JJDSX3/220513_A00181_0499_AHK2JJDSX3/Sample_UL-3163-SO21-DNA-243/UL-3163-SO21-DNA-243_S12_L004_R2_001.fastq.gz
SO21-DNA-248,SciLife,SO21-DNA-248,UL-3163,SO21_18-06,Ice-seawater interface,SAS-Oden_18,SAS-Oden,DNA,,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-248/UL-3163-SO21-DNA-248_S79_L001_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-248/UL-3163-SO21-DNA-248_S79_L002_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-248/UL-3163-SO21-DNA-248_S79_L003_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-248/UL-3163-SO21-DNA-248_S79_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-248/UL-3163-SO21-DNA-248_S79_L001_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-248/UL-3163-SO21-DNA-248_S79_L002_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-248/UL-3163-SO21-DNA-248_S79_L003_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-248/UL-3163-SO21-DNA-248_S79_L004_R2_001.fastq.gz
SO21-DNA-249,SciLife,SO21-DNA-249,UL-3163,SO21_18-06,Brackish brine,SAS-Oden_18,SAS-Oden,DNA,,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-249/UL-3163-SO21-DNA-249_S19_L001_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-249/UL-3163-SO21-DNA-249_S19_L002_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-249/UL-3163-SO21-DNA-249_S19_L003_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-249/UL-3163-SO21-DNA-249_S19_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-249/UL-3163-SO21-DNA-249_S19_L001_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-249/UL-3163-SO21-DNA-249_S19_L002_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-249/UL-3163-SO21-DNA-249_S19_L003_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220408_A00181_0471_AHF7CCDSX3/220408_A00181_0471_AHF7CCDSX3/Sample_UL-3163-SO21-DNA-249/UL-3163-SO21-DNA-249_S19_L004_R2_001.fastq.gz
SO21-DNA-253,SciLife,SO21-DNA-253,UL-3163,SO21_22-09,Bottom (4318m),SAS-Oden_22,SAS-Oden,DNA,,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220623_A00605_0450_AHKNCMDSX3/220623_A00605_0450_AHKNCMDSX3/Sample_UL-3163-SO21-DNA-253/UL-3163-SO21-DNA-253_S13_L001_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220623_A00605_0450_AHKNCMDSX3/220623_A00605_0450_AHKNCMDSX3/Sample_UL-3163-SO21-DNA-253/UL-3163-SO21-DNA-253_S13_L002_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220623_A00605_0450_AHKNCMDSX3/220623_A00605_0450_AHKNCMDSX3/Sample_UL-3163-SO21-DNA-253/UL-3163-SO21-DNA-253_S13_L003_R1_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220623_A00605_0450_AHKNCMDSX3/220623_A00605_0450_AHKNCMDSX3/Sample_UL-3163-SO21-DNA-253/UL-3163-SO21-DNA-253_S13_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/UL-3163/220623_A00605_0450_AHKNCMDSX3/220623_A00605_0450_AHKNCMDSX3/Sample_UL-3163-SO21-DNA-253/UL-3163-SO21-DNA-253_S13_L001_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220623_A00605_0450_AHKNCMDSX3/220623_A00605_0450_AHKNCMDSX3/Sample_UL-3163-SO21-DNA-253/UL-3163-SO21-DNA-253_S13_L002_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220623_A00605_0450_AHKNCMDSX3/220623_A00605_0450_AHKNCMDSX3/Sample_UL-3163-SO21-DNA-253/UL-3163-SO21-DNA-253_S13_L003_R2_001.fastq.gz;/proj/fume/raw_data/central_arctic_ocean/UL-3163/220623_A00605_0450_AHKNCMDSX3/220623_A00605_0450_AHKNCMDSX3/Sample_UL-3163-SO21-DNA-253/UL-3163-SO21-DNA-253_S13_L004_R2_001.fastq.gz
